"","id","series","start_datetime","timezone","ground","longitude","latitude","altitude","match_length_overs","match_length_balls","max_balls_team1","max_balls_team2","team1","team2","neutral_venue","first_innings","toss_winner","toss_choice","dbMktPriceTeam1","dbMktPriceTeam2","victor","balls_team1","balls_team2","byes_team1","byes_team2","leg_byes_team1","leg_byes_team2","no_balls_team1","no_balls_team2","runs_team1","runs_team2","target_team1","target_team2","wickets_team1","wickets_team2","wides_team1","wides_team2"
"1",6690,"Big Bash League 2014/15",2015-01-28 08:40:00,"Australia/Sydney","Manuka Oval",149.134592,-35.318131,555,20,120,120,120,"Perth Scorchers","Sydney Sixers",1,"Sydney Sixers","Sydney Sixers","Bat",1.893,2.02,"Perth Scorchers",120,120,0,0,2,3,2,0,148,147,148,NA,6,5,1,5
"2",6696,"Big Bash League 2014/15",2014-12-18 08:40:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Melbourne Stars",0,"Melbourne Stars","Melbourne Stars","Bat",NA,NA,"Adelaide Strikers",75,120,1,0,2,1,0,0,149,148,149,NA,2,7,1,4
"3",6700,"Big Bash League 2014/15",2014-12-19 08:40:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Melbourne Renegades",0,"Melbourne Renegades","Sydney Sixers","Bowl",NA,NA,"Sydney Sixers",113,120,0,0,4,1,0,0,158,154,155,NA,2,7,2,6
"4",6702,"Big Bash League 2014/15",2014-12-20 08:10:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Hobart Hurricanes",0,"Hobart Hurricanes","Melbourne Stars","Bowl",NA,NA,"Hobart Hurricanes",120,120,0,0,2,1,0,3,138,190,191,NA,9,5,1,2
"5",6705,"Big Bash League 2014/15",2015-01-25 08:10:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Melbourne Stars",0,"Perth Scorchers","Perth Scorchers","Bat",1.775,2.17,"Perth Scorchers",120,119,0,0,2,4,0,0,144,126,NA,145,7,10,3,4
"6",6709,"Big Bash League 2014/15",2014-12-31 08:10:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Hobart Hurricanes",0,"Hobart Hurricanes","Hobart Hurricanes","Bat",2.22,1.741,"Adelaide Strikers",87,120,0,1,3,2,0,0,141,136,137,NA,2,8,1,2
"7",6712,"Big Bash League 2014/15",2014-12-30 08:10:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Sydney Thunder",0,"Sydney Thunder","Melbourne Renegades","Bowl",1.69,2.31,"Melbourne Renegades",83,120,0,0,2,0,0,1,118,114,115,NA,2,6,2,4
"8",6714,"Big Bash League 2014/15",2014-12-29 08:10:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Perth Scorchers",0,"Perth Scorchers","Perth Scorchers","Bat",1.633,2.43,"Perth Scorchers",105,120,0,0,2,1,0,0,99,135,136,NA,10,7,4,1
"9",6717,"Big Bash League 2014/15",2014-12-28 08:10:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Melbourne Stars",0,"Brisbane Heat","Melbourne Stars","Bowl",2.86,1.481,"Brisbane Heat",120,120,2,0,0,5,1,0,164,163,NA,165,8,7,2,4
"10",6719,"Big Bash League 2014/15",2015-01-11 02:45:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Perth Scorchers",0,"Perth Scorchers","Perth Scorchers","Bat",1.862,2.05,"Perth Scorchers",120,120,0,4,2,1,0,0,123,141,142,NA,7,8,1,1
"11",6721,"Big Bash League 2014/15",2015-01-01 08:10:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Sydney Thunder",0,"Sydney Thunder","Sydney Thunder","Bat",1.752,2.2,"Sydney Thunder",120,120,0,0,2,1,2,1,159,179,180,NA,5,3,7,1
"12",6724,"Big Bash League 2014/15",2015-01-19 08:40:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Adelaide Strikers",0,"Adelaide Strikers","Adelaide Strikers","Bat",1.752,2.2,"Adelaide Strikers",120,120,0,1,1,0,1,0,144,166,167,NA,7,5,3,0
"13",6728,"Big Bash League 2014/15",2015-01-17 08:10:00,"Australia/Sydney","Sydney Showground Stadium",151.067879,-33.843277,18,20,120,120,120,"Sydney Thunder","Melbourne Stars",0,"Sydney Thunder","Melbourne Stars","Bowl",2.45,1.621,"Melbourne Stars",120,87,2,0,2,0,0,0,106,107,NA,107,8,2,1,3
"14",6730,"Big Bash League 2014/15",2015-01-15 08:40:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Hobart Hurricanes",0,"Brisbane Heat","Hobart Hurricanes","Bowl",2.04,1.87,"Brisbane Heat",120,120,0,1,0,8,0,0,198,180,NA,199,6,8,3,7
"15",6732,"Big Bash League 2014/15",2015-01-21 08:40:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Perth Scorchers",0,"Perth Scorchers","Perth Scorchers","Bat",1.763,2.19,"Melbourne Stars",117,120,0,0,6,1,0,0,182,179,180,NA,7,2,4,1
"16",6733,"Big Bash League 2014/15",2015-01-24 08:10:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Sydney Sixers",0,"Sydney Sixers","Sydney Sixers","Bat",NA,NA,"Sydney Sixers",87,120,0,0,0,0,0,0,94,181,182,NA,10,4,0,2
"17",6734,"Big Bash League 2014/15",2015-01-09 08:10:00,"Australia/Sydney","Sydney Showground Stadium",151.067879,-33.843277,18,20,120,120,102,"Sydney Thunder","Hobart Hurricanes",0,"Sydney Thunder","Hobart Hurricanes","Bowl",1.99,1.917,"Hobart Hurricanes",102,82,0,0,0,4,0,0,77,84,NA,82,7,5,3,2
"18",6736,"Big Bash League 2014/15",2015-01-08 08:10:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Brisbane Heat",0,"Brisbane Heat","Brisbane Heat","Bat",1.735,2.23,"Perth Scorchers",95,120,3,1,1,1,0,0,137,134,135,NA,2,7,5,3
"19",6737,"Big Bash League 2014/15",2015-01-06 08:10:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Perth Scorchers",0,"Perth Scorchers","Adelaide Strikers","Bowl",1.625,2.44,"Perth Scorchers",117,120,0,0,6,3,1,1,115,133,134,NA,10,6,2,3
"20",6738,"Big Bash League 2014/15",2015-01-05 08:10:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Sydney Sixers",0,"Sydney Sixers","Melbourne Stars","Bowl",1.578,2.56,"Tie",120,120,0,0,2,3,0,0,150,150,151,NA,4,6,5,2
"21",6739,"Big Bash League 2014/15",2015-01-04 08:10:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Adelaide Strikers",0,"Brisbane Heat","Adelaide Strikers","Bowl",1.943,1.962,"Adelaide Strikers",120,113,0,0,1,6,0,1,152,158,NA,153,6,5,2,7
"22",6740,"Big Bash League 2014/15",2015-01-03 08:10:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Melbourne Stars",0,"Melbourne Stars","Melbourne Renegades","Bowl",2.05,1.862,"Melbourne Stars",76,120,0,2,5,1,0,1,57,169,170,NA,10,6,5,9
"23",6741,"Big Bash League 2014/15",2015-01-02 08:10:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Brisbane Heat",0,"Brisbane Heat","Hobart Hurricanes","Bowl",1.667,2.36,"Hobart Hurricanes",114,120,0,0,5,0,0,0,209,208,209,NA,4,6,8,2
"24",6742,"Big Bash League 2014/15",2015-01-22 08:40:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Sydney Thunder",0,"Sydney Thunder","Sydney Sixers","Bowl",1.645,2.4,"Sydney Sixers",120,120,0,0,6,0,1,2,155,154,155,NA,6,4,1,2
"25",6744,"Big Bash League 2014/15",2014-12-23 08:10:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,114,114,"Hobart Hurricanes","Sydney Sixers",0,"Hobart Hurricanes","Hobart Hurricanes","Bat",NA,NA,"Sydney Sixers",114,109,0,1,1,2,0,0,154,158,NA,155,8,3,2,0
"26",6745,"Big Bash League 2014/15",2014-12-26 08:10:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Melbourne Renegades",0,"Perth Scorchers","Perth Scorchers","Bat",NA,NA,"Perth Scorchers",120,120,4,0,1,4,0,0,192,157,NA,193,3,9,3,9
"27",6746,"Big Bash League 2014/15",2014-12-21 08:10:00,"Australia/Sydney","Stadium Australia",151.0634135,-33.8471156,14,20,120,120,120,"Sydney Thunder","Brisbane Heat",0,"Sydney Thunder","Brisbane Heat","Bowl",NA,NA,"Sydney Thunder",120,107,0,0,1,4,0,0,208,152,NA,209,1,10,2,3
"28",6747,"Big Bash League 2014/15",2014-12-22 08:10:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Adelaide Strikers",0,"Perth Scorchers","Perth Scorchers","Bat",NA,NA,"Adelaide Strikers",120,118,0,4,2,6,0,1,146,147,NA,147,7,9,1,3
"29",6748,"Big Bash League 2014/15",2015-01-10 08:10:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Melbourne Renegades",0,"Melbourne Renegades","Melbourne Renegades","Bat",1.709,2.28,"Melbourne Stars",120,120,0,0,4,2,2,0,154,153,154,NA,7,6,6,1
"30",6749,"Big Bash League 2014/15",2014-12-27 08:10:00,"Australia/Sydney","Stadium Australia",151.0634135,-33.8471156,14,20,120,120,120,"Sydney Thunder","Sydney Sixers",0,"Sydney Sixers","Sydney Thunder","Bowl",1.901,2.01,"Sydney Sixers",120,120,0,2,4,15,0,0,164,180,181,NA,5,7,7,6
"31",6750,"Big Bash League 2014/15",2015-01-11 08:10:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Sydney Sixers",0,"Brisbane Heat","Sydney Sixers","Bowl",2.21,1.746,"Sydney Sixers",120,106,0,0,4,1,1,1,147,148,NA,148,6,4,6,1
"32",6752,"Big Bash League 2014/15",2015-01-12 08:40:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,60,60,"Adelaide Strikers","Sydney Thunder",0,"Adelaide Strikers","Sydney Thunder","Bowl",1.633,2.43,NA,60,6,0,4,2,0,0,0,119,18,NA,120,5,0,2,0
"33",6754,"Big Bash League 2014/15",2015-01-13 08:40:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Brisbane Heat",0,"Brisbane Heat","Melbourne Renegades","Bowl",1.645,2.4,"Melbourne Renegades",84,105,0,0,1,2,0,2,81,80,81,NA,5,10,4,5
"34",6755,"Big Bash League 2014/15",2015-01-14 08:40:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Adelaide Strikers",0,"Adelaide Strikers","Adelaide Strikers","Bat",1.901,2.01,"Adelaide Strikers",118,120,0,2,4,1,0,0,159,182,183,NA,10,6,9,5
"35",6756,"Big Bash League 2014/15",2015-01-07 08:10:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Melbourne Renegades",0,"Melbourne Renegades","Hobart Hurricanes","Bowl",1.714,2.27,"Melbourne Renegades",116,120,0,1,0,2,0,0,126,163,164,NA,10,7,3,2
"36",8350,"Big Bash League 2011/12",2011-12-21 08:00:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Sydney Sixers",0,"Hobart Hurricanes","Hobart Hurricanes","Bat",1.833,2.15,"Hobart Hurricanes",120,120,2,0,2,5,0,0,169,127,NA,170,3,9,2,2
"37",8351,"Big Bash League 2011/12",2011-12-22 08:00:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Perth Scorchers",0,"Melbourne Renegades","Melbourne Renegades","Bat",1.806,2.19,"Perth Scorchers",120,116,0,4,1,2,0,1,188,192,NA,189,3,2,8,3
"38",8352,"Big Bash League 2011/12",2011-12-23 08:00:00,"Australia/Sydney","Stadium Australia",151.0634135,-33.8471156,14,20,120,120,120,"Sydney Thunder","Adelaide Strikers",0,"Adelaide Strikers","Adelaide Strikers","Bat",2.22,1.787,"Sydney Thunder",111,120,4,1,4,3,0,1,156,155,156,NA,4,8,0,3
"39",8353,"Big Bash League 2011/12",2011-12-27 08:00:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Melbourne Stars",0,"Sydney Sixers","Sydney Sixers","Bat",2.59,1.602,"Sydney Sixers",120,120,0,0,1,2,0,0,166,164,NA,167,9,8,3,2
"40",8354,"Big Bash League 2011/12",2011-12-28 08:30:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Hobart Hurricanes",0,"Hobart Hurricanes","Hobart Hurricanes","Bat",1.752,2.28,"Hobart Hurricanes",120,120,1,0,12,3,0,0,157,171,172,NA,8,4,0,2
"41",8355,"Big Bash League 2011/12",2011-12-29 10:00:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Brisbane Heat",0,"Perth Scorchers","Perth Scorchers","Bat",1.752,2.28,"Perth Scorchers",120,120,2,2,4,1,0,0,162,152,NA,163,8,6,2,4
"42",8356,"Big Bash League 2011/12",2011-12-30 08:00:00,"Australia/Sydney","Stadium Australia",151.0634135,-33.8471156,14,20,120,120,120,"Sydney Thunder","Melbourne Renegades",0,"Melbourne Renegades","Melbourne Renegades","Bat",2.25,1.769,"Melbourne Renegades",120,120,0,0,3,1,0,0,134,140,141,NA,7,8,8,9
"43",8357,"Big Bash League 2011/12",2012-01-01 08:00:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Sydney Thunder",0,"Sydney Thunder","Sydney Thunder","Bat",1.775,2.24,"Hobart Hurricanes",112,120,0,1,1,0,1,0,139,138,139,NA,5,8,5,8
"44",8358,"Big Bash League 2011/12",2012-01-02 08:00:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Sydney Sixers",0,"Sydney Sixers","Sydney Sixers","Bat",1.746,2.29,"Melbourne Renegades",106,120,0,0,1,5,0,0,164,161,162,NA,2,6,3,2
"45",8359,"Big Bash League 2011/12",2012-01-03 08:30:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Adelaide Strikers",0,"Adelaide Strikers","Adelaide Strikers","Bat",2.23,1.781,"Adelaide Strikers",108,120,2,0,4,4,1,0,135,166,167,NA,10,4,4,5
"46",8360,"Big Bash League 2011/12",2012-01-18 05:00:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Melbourne Renegades",0,"Melbourne Renegades","Melbourne Renegades","Bat",1.8,2.2,"Hobart Hurricanes",119,120,0,0,7,2,0,0,174,173,174,NA,3,4,7,0
"47",8361,"Big Bash League 2011/12",2012-01-18 08:00:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Perth Scorchers",0,"Sydney Sixers","Sydney Sixers","Bat",1.962,2,"Sydney Sixers",120,120,1,0,2,6,1,3,176,175,NA,177,10,6,4,11
"48",8362,"Big Bash League 2011/12",2012-01-22 08:00:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Sydney Sixers",0,"Sydney Sixers","Sydney Sixers","Bat",1.885,2.09,"Sydney Sixers",120,120,1,0,2,3,0,0,146,153,154,NA,7,6,1,0
"49",8363,"Big Bash League 2011/12",2012-01-28 09:00:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Sydney Sixers",0,"Perth Scorchers","Perth Scorchers","Bat",1.73,2.32,"Sydney Sixers",120,113,2,0,2,0,0,0,156,158,NA,157,5,3,3,6
"50",8364,"Big Bash League 2011/12",2012-01-08 07:00:00,"Australia/Sydney","Stadium Australia",151.0634135,-33.8471156,14,20,120,96,96,"Sydney Thunder","Sydney Sixers",0,"Sydney Sixers","Sydney Sixers","Bat",2.01,1.952,"Sydney Sixers",33,96,0,2,1,1,1,1,29,117,118,NA,4,7,1,3
"51",8365,"Big Bash League 2011/12",2012-01-19 08:00:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Adelaide Strikers",0,"Adelaide Strikers","Adelaide Strikers","Bat",1.714,2.34,"Melbourne Stars",113,117,0,1,6,2,0,0,129,125,126,NA,4,10,8,0
"52",8366,"Big Bash League 2011/12",2012-01-21 09:00:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Melbourne Stars",0,"Perth Scorchers","Perth Scorchers","Bat",NA,NA,"Perth Scorchers",120,120,0,1,2,3,0,0,174,163,NA,175,3,8,1,2
"53",8367,"Big Bash League 2011/12",2012-01-07 08:00:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,114,"Melbourne Stars","Melbourne Renegades",0,"Melbourne Stars","Melbourne Stars","Bat",2.09,1.885,"Melbourne Stars",120,49,1,4,1,6,3,1,167,58,NA,162,5,3,5,1
"54",8368,"Big Bash League 2011/12",2011-12-16 08:00:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Brisbane Heat",0,"Brisbane Heat","Brisbane Heat","Bat",2.15,1.833,"Sydney Sixers",112,120,0,0,0,2,0,0,140,139,140,NA,3,8,2,5
"55",8369,"Big Bash League 2011/12",2011-12-18 07:00:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Melbourne Renegades",0,"Adelaide Strikers","Melbourne Renegades","Bowl",2.23,1.781,"Adelaide Strikers",120,107,0,1,1,1,0,0,189,122,NA,190,5,10,2,5
"56",8370,"Big Bash League 2011/12",2011-12-17 08:00:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Sydney Thunder",0,"Melbourne Stars","Sydney Thunder","Bowl",1.806,2.19,"Sydney Thunder",120,114,3,0,3,1,0,0,153,154,NA,154,7,4,3,2
"57",8371,"Big Bash League 2011/12",2012-01-17 08:30:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Sydney Thunder",0,"Brisbane Heat","Sydney Thunder","Bowl",1.752,2.28,"Brisbane Heat",120,120,4,0,2,1,0,0,195,104,NA,196,4,6,7,3
"58",8372,"Big Bash League 2011/12",2012-01-12 08:00:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Brisbane Heat",0,"Brisbane Heat","Brisbane Heat","Bat",1.73,2.32,"Brisbane Heat",120,120,0,1,1,5,2,1,156,168,169,NA,9,7,8,1
"59",8373,"Big Bash League 2011/12",2012-01-11 08:00:00,"Australia/Sydney","Stadium Australia",151.0634135,-33.8471156,14,20,120,120,120,"Sydney Thunder","Perth Scorchers",0,"Sydney Thunder","Sydney Thunder","Bat",2.03,1.935,"Perth Scorchers",116,85,0,0,1,0,0,0,99,103,NA,100,10,1,3,1
"60",8374,"Big Bash League 2011/12",2012-01-10 08:30:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Sydney Sixers",0,"Sydney Sixers","Sydney Sixers","Bat",1.8,2.2,"Sydney Sixers",112,120,0,1,2,4,0,0,87,151,152,NA,10,8,4,9
"61",8375,"Big Bash League 2011/12",2012-01-09 08:00:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Melbourne Stars",0,"Melbourne Stars","Melbourne Stars","Bat",1.971,1.99,"Melbourne Stars",120,120,1,0,3,3,2,0,184,203,204,NA,9,3,1,5
"62",8376,"Big Bash League 2011/12",2012-01-08 10:00:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Adelaide Strikers",0,"Perth Scorchers","Perth Scorchers","Bat",1.8,2.2,"Perth Scorchers",120,117,0,1,2,6,2,0,184,142,NA,185,5,10,1,6
"63",8377,"Big Bash League 2011/12",2011-12-20 08:30:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Melbourne Stars",0,"Melbourne Stars","Melbourne Stars","Bat",2.18,1.813,"Melbourne Stars",120,120,0,0,3,2,1,0,169,177,178,NA,7,7,6,3
"64",8378,"Big Bash League 2011/12",2011-12-18 10:00:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Hobart Hurricanes",0,"Hobart Hurricanes","Hobart Hurricanes","Bat",1.746,2.29,"Hobart Hurricanes",119,117,0,0,2,3,0,2,109,140,141,NA,10,10,5,5
"65",8379,"Big Bash League 2011/12",2012-01-06 08:30:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Hobart Hurricanes",0,"Brisbane Heat","Brisbane Heat","Bat",2.2,1.8,"Brisbane Heat",120,120,4,0,3,2,4,0,201,198,NA,202,4,4,5,2
"66",8380,"Big Bash League 2011/12",2012-01-04 08:00:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Perth Scorchers",0,"Perth Scorchers","Perth Scorchers","Bat",1.758,2.27,"Perth Scorchers",120,120,0,1,4,1,0,1,128,136,137,NA,5,10,6,0
"67",8733,"Big Bash League 2012/13",2013-01-09 08:00:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Melbourne Renegades",0,"Melbourne Renegades","Melbourne Renegades","Bat",1.667,2.36,"Melbourne Renegades",120,120,4,2,1,2,0,0,149,178,179,NA,10,5,13,5
"68",8734,"Big Bash League 2012/13",2013-01-08 08:00:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Sydney Thunder",0,"Melbourne Stars","Melbourne Stars","Bat",1.541,2.66,"Melbourne Stars",120,118,1,1,2,1,1,0,145,132,NA,146,8,10,4,0
"69",8735,"Big Bash League 2012/13",2012-12-27 08:00:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Melbourne Stars",0,"Melbourne Stars","Melbourne Stars","Bat",2.09,1.833,"Melbourne Stars",120,120,0,0,1,3,0,0,167,175,176,NA,4,8,7,4
"70",8736,"Big Bash League 2012/13",2012-12-26 08:00:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Hobart Hurricanes",0,"Sydney Sixers","Hobart Hurricanes","Bowl",2.19,1.763,"Hobart Hurricanes",120,119,1,0,3,3,0,1,154,158,NA,155,8,3,2,3
"71",8737,"Big Bash League 2012/13",2013-01-19 09:00:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Brisbane Heat",0,"Brisbane Heat","Brisbane Heat","Bat",1.694,2.3,"Brisbane Heat",120,120,0,0,5,6,1,1,133,167,168,NA,9,5,4,7
"72",8738,"Big Bash League 2012/13",2012-12-20 08:00:00,"Australia/Sydney","Stadium Australia",151.0634135,-33.8471156,14,20,120,120,120,"Sydney Thunder","Adelaide Strikers",0,"Adelaide Strikers","Sydney Thunder","Bowl",1.99,1.917,"Adelaide Strikers",112,120,0,1,1,2,0,1,126,177,178,NA,10,6,7,2
"73",8739,"Big Bash League 2012/13",2012-12-19 08:00:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Hobart Hurricanes",0,"Hobart Hurricanes","Melbourne Renegades","Bowl",2.03,1.877,"Melbourne Renegades",80,120,0,4,0,1,0,0,103,102,103,NA,3,9,5,9
"74",8740,"Big Bash League 2012/13",2012-12-18 08:30:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,30,"Brisbane Heat","Perth Scorchers",0,"Brisbane Heat","Perth Scorchers","Bowl",1.826,2.1,"Perth Scorchers",79,26,0,0,2,0,0,0,109,51,NA,51,4,1,1,0
"75",8741,"Big Bash League 2012/13",2012-12-16 08:00:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Perth Scorchers",0,"Sydney Sixers","Perth Scorchers","Bowl",1.741,2.22,"Perth Scorchers",120,116,1,0,1,4,0,2,113,114,NA,114,9,3,2,6
"76",8742,"Big Bash League 2012/13",2012-12-23 08:30:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Sydney Sixers",0,"Sydney Sixers","Sydney Sixers","Bat",1.87,2.04,"Adelaide Strikers",95,120,0,1,0,1,1,1,136,135,136,NA,1,6,8,5
"77",8743,"Big Bash League 2012/13",2012-12-23 05:30:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Sydney Thunder",0,"Hobart Hurricanes","Sydney Thunder","Bowl",1.645,2.4,"Hobart Hurricanes",120,120,2,4,1,2,1,1,177,147,NA,178,4,9,5,4
"78",8744,"Big Bash League 2012/13",2012-12-22 08:00:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Brisbane Heat",0,"Brisbane Heat","Brisbane Heat","Bat",1.826,2.1,"Melbourne Renegades",115,120,0,1,8,0,0,0,137,133,134,NA,4,7,1,3
"79",8745,"Big Bash League 2012/13",2012-12-21 08:00:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Sydney Sixers",0,"Melbourne Stars","Sydney Sixers","Bowl",1.8,2.13,"Melbourne Stars",120,120,0,4,3,0,1,1,177,156,NA,178,6,5,3,6
"80",8746,"Big Bash League 2012/13",2013-01-06 08:00:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Melbourne Renegades",0,"Melbourne Stars","Melbourne Stars","Bat",1.5,2.8,"Melbourne Renegades",120,113,0,1,0,1,1,0,146,147,NA,147,9,1,8,7
